symbol,sig_ts,ent_ts,ex_ts,entry,atr,stop_pct,sl,tp,px_pess,exit_pess,px_opt,exit_opt,px_4h,exit_4h,fund_sum,fund_n,fund_ok,gaps_1h,step_size,atr_rank,volratio,mom180,qvol_30d,ambiguous
BTCUSDT,1746691200000,1746705600000,1746741600000,99369.9,1106.0714285714296,0.011130849770115796,98263.82857142856,103794.18571428572,103794.18571428572,TP,103794.18571428572,TP,103794.18571428572,TP,5.728e-05,1,True,0,0.001,0.288,1.1541202277272506,0.24290397587483148,16731462508.16956,False
BTCUSDT,1746705600000,1746720000000,1746806400000,100730.9,1256.7928571428577,0.0124767361072209,99474.10714285713,105758.07142857142,102853.0,TIME,102853.0,TIME,102853.0,TIME,0.00030106,4,True,0,0.001,0.462,1.179817427562988,0.28384909508029565,16764068222.10799,False
BTCUSDT,1746720000000,1746734400000,1746820800000,101254.3,1288.528571428571,0.012725667664766543,99965.77142857143,106408.41428571429,103145.5,TIME,103145.5,TIME,103145.5,TIME,0.00024378,3,True,0,0.001,0.478,1.1806803780258446,0.3178992581023037,16657332854.960522,False
BTCUSDT,1746907200000,1746921600000,1746932400000,104788.8,1249.885714285717,0.011927665115792118,103538.91428571429,109788.34285714287,103538.91428571429,SL,103538.91428571429,SL,103538.91428571429,SL,0.0,0,True,0,0.001,0.394,1.197780591166674,0.3171007614359944,15492277453.535654,False
BTCUSDT,1747008000000,1747022400000,1747062000000,104064.0,1085.0,0.010426276137761377,102979.0,108404.0,102979.0,SL,102979.0,SL,102979.0,SL,0.0001,1,True,0,0.001,0.196,1.1398631139972735,0.25468559915987754,15220171227.782848,False
BTCUSDT,1747022400000,1747036800000,1747062000000,104426.3,1192.2000000000003,0.011416664192832651,103234.1,109195.1,103234.1,SL,103234.1,SL,103234.1,SL,0.0,0,True,0,0.001,0.314,1.1381618612041793,0.24784251494286935,15342570131.678593,False
BTCUSDT,1747612800000,1747627200000,1747638000000,103569.5,1229.528571428573,0.011871531400929551,102339.97142857143,108487.6142857143,102339.97142857143,SL,102339.97142857143,SL,102339.97142857143,SL,0.0,0,True,0,0.001,0.364,1.0804849483663383,0.22068517643287233,15834741834.05877,False
BTCUSDT,1747828800000,1747843200000,1747850400000,108936.6,1433.6928571428568,0.013160800476082939,107502.90714285715,114671.37142857144,107502.90714285715,SL,107502.90714285715,SL,107502.90714285715,SL,5.119e-05,1,True,0,0.001,0.478,1.1993020492708537,0.23795248495978316,17056554474.098927,False
BTCUSDT,1749384000000,1749398400000,1749484800000,105917.6,754.3285714285729,0.007121843503143697,105163.27142857143,108934.9142857143,107564.3,TIME,107564.3,TIME,107564.3,TIME,1.86e-05,2,True,0,0.001,0.04,1.0021755078811048,0.02979595130521373,18540025527.85324,False
BTCUSDT,1749456000000,1749470400000,1749477600000,107707.8,711.8714285714315,0.006609283901179222,106995.92857142857,110555.28571428572,106995.92857142857,SL,106995.92857142857,SL,106995.92857142857,SL,0.0,0,True,0,0.001,0.028,1.0937282647433895,0.04191842096607856,18614560937.78756,False
BTCUSDT,1749470400000,1749484800000,1749506400000,107564.3,746.414285714288,0.006939238071686312,106817.88571428572,110549.95714285715,110549.95714285715,TP,110549.95714285715,TP,110549.95714285715,TP,3.057e-05,1,True,0,0.001,0.048,1.0955178460194839,0.04327436941454432,18724393161.02398,False
BTCUSDT,1749484800000,1749499200000,1749585600000,108515.1,792.0142857142886,0.007298655078549331,107723.08571428571,111683.15714285716,109460.1,TIME,109460.1,TIME,109460.1,TIME,0.00024539,3,True,0,0.001,0.066,1.105031798895352,0.052026881605760966,18787741233.753525,False
BTCUSDT,1749499200000,1749513600000,1749535200000,110228.0,906.7428571428599,0.008226066490754254,109321.25714285714,113854.97142857144,109321.25714285714,SL,109321.25714285714,SL,109321.25714285714,SL,0.0,0,True,0,0.001,0.112,1.152809867670381,0.0519053562976195,18854169296.459743,False
BTCUSDT,1752076800000,1752091200000,1752094800000,111718.8,978.3428571428584,0.008757190885892602,110740.45714285715,115632.17142857144,110740.45714285715,SL,110740.45714285715,SL,110740.45714285715,SL,0.0,0,True,0,0.001,0.252,1.0794203606534738,0.029523080198055274,15089694858.441141,False
BTCUSDT,1752163200000,1752177600000,1752213600000,113246.1,1105.857142857143,0.009765079264161352,112140.24285714286,117669.52857142857,117669.52857142857,TP,117669.52857142857,TP,117669.52857142857,TP,0.0001,1,True,0,0.001,0.386,1.1837453523652783,0.03458889091905726,15101362083.43971,False
BTCUSDT,1752408000000,1752422400000,1752472800000,118610.6,896.8428571428574,0.00756123699857228,117713.75714285715,122197.97142857143,122197.97142857143,TP,122197.97142857143,TP,122197.97142857143,TP,0.00018051,2,True,0,0.001,0.12,1.2640279446387785,0.12542424987119505,14766842177.571573,False
BTCUSDT,1752451200000,1752465600000,1752508800000,120733.2,955.721428571429,0.0079159786087955,119777.47857142857,124556.08571428571,119777.47857142857,SL,119777.47857142857,SL,119777.47857142857,SL,0.0002,2,True,0,0.001,0.162,1.251574799839483,0.14776964218828126,14843496436.781433,False
BTCUSDT,1752465600000,1752480000000,1752490800000,122731.0,1087.2500000000011,0.008858805028884318,121643.75,127080.0,121643.75,SL,121643.75,SL,121643.75,SL,0.0,0,True,0,0.001,0.252,1.2663945301573336,0.16858731865049403,15036345715.943947,False
BTCUSDT,1754553600000,1754568000000,1754654400000,116469.1,1104.7142857142846,0.009485041832677376,115364.38571428572,120887.95714285715,116840.6,TIME,116840.6,TIME,116840.6,TIME,0.00010407,3,True,0,0.001,0.404,1.0185817895463039,0.07134374790158682,16106608578.65744,False
BTCUSDT,1754726400000,1754740800000,1754827200000,117065.0,957.6214285714304,0.008180253949271177,116107.37857142856,120895.48571428572,118295.9,TIME,118295.9,TIME,118295.9,TIME,0.00025,3,True,0,0.001,0.212,1.1019787434251265,0.0549029396551568,15982292609.108196,False
BTCUSDT,1754784000000,1754798400000,1754812800000,118480.0,842.942857142858,0.007114642615993062,117637.05714285714,121851.77142857143,117637.05714285714,SL,117637.05714285714,SL,117637.05714285714,SL,0.0,0,True,0,0.001,0.108,1.190915565604842,0.014041484258320303,15407635608.530907,False
BTCUSDT,1754798400000,1754812800000,1754881200000,117770.0,897.1000000000006,0.0076173898276301315,116872.9,121358.40000000001,121358.40000000001,TP,121358.40000000001,TP,121358.40000000001,TP,0.00030000000000000003,3,True,0,0.001,0.164,1.2010148687144366,0.002104274323173394,15297914371.462997,False
BTCUSDT,1754827200000,1754841600000,1754888400000,118766.0,918.1999999999991,0.007731168853038741,117847.8,122438.8,122438.8,TP,122438.8,TP,122438.8,TP,0.0002,2,True,0,0.001,0.178,1.024694206979637,0.015872852947943716,15165962500.603529,False
BTCUSDT,1754856000000,1754870400000,1754949600000,119255.3,903.8857142857129,0.007579417554487833,118351.41428571429,122870.84285714285,118351.41428571429,SL,118351.41428571429,SL,118351.41428571429,SL,0.0002,2,True,0,0.001,0.162,1.0169903188804976,0.014938723404255283,15117557186.022923,False
BTCUSDT,1754870400000,1754884800000,1754913600000,121700.1,1068.2714285714267,0.008777900992451335,120631.82857142857,125973.18571428572,120631.82857142857,SL,120631.82857142857,SL,120631.82857142857,SL,0.0001,1,True,0,0.001,0.306,1.0886247636183597,0.033722075936464924,15324110661.096851,False
